Index,Rehnan-PM2.5
8778,45.95
8779,49.9
8780,57.83
8781,58.76
8782,45.88
8783,46.55
8784,53.4
8785,56.25
8786,49.05
8787,53.29
8788,51.53
8789,47.18
8790,40.74
8791,49.53
8792,80.36
8793,82.09
8794,61.68
8795,51.39
8796,51.29
8797,42.24
8798,36.12
8799,39.78
8800,41.67
8801,39.91
8802,43.58
8803,46.21
8804,53.74
8805,67.72
8806,76.59
8807,79.98
8808,84.95
8809,85.89
8810,78.59
8811,61.47
8812,56.2
8813,39.38
8814,42.35
8815,48.42
8816,45.76
8817,45.12
8818,37.28
8819,40.66
8820,31.33
8821,23.04
8822,18.56
8823,16.36
8824,11.99
8825,22.65
8826,30.77
8827,25.39
8828,19.1
8829,22.54
8830,21.24
8831,16.12
8832,24.6
8833,22.64
8834,25.62
8835,27.56
8836,23.83
8837,25.65
8838,27.0
8839,30.33
8840,38.49
8841,33.06
8842,31.91
8843,29.23
8844,23.56
8845,17.05
8846,17.1
8847,17.3
8848,19.39
8849,29.46
8850,37.52
8851,47.87
8852,69.93
8853,81.76
8854,92.42
8855,93.83
8856,80.87
8857,81.71
8858,76.93
8859,60.27
8860,52.23
8861,46.02
8862,46.03
8863,57.43
8864,59.95
8865,56.39
8866,60.12
8867,56.51
8868,55.25
8869,63.32
8870,67.61
8871,65.76
8872,63.47
8873,51.56
8874,47.12
8875,49.95
8876,59.73
8877,68.61
8878,74.77
8879,67.29
8880,59.59
8881,58.69
8882,57.44
8883,47.42
8884,41.41
8885,43.62
8886,47.28
8887,58.11
8888,55.62
8889,52.53
8890,45.58
8891,34.91
8892,31.09
8893,23.01
8894,20.18
8895,15.47
8896,20.66
8897,22.38
8898,25.98
8899,26.39
8900,29.79
8901,26.5
8902,19.94
8903,17.51
8904,13.74
8905,10.0
8906,8.54
8907,6.36
8908,5.79
8909,4.75
8910,5.8
8911,11.35
8912,9.93
8913,10.09
8914,7.61
8915,9.4
8916,8.06
8917,6.4
8918,4.59
8919,5.47
8920,6.03
8921,8.87
8922,8.63
8923,6.63
8924,11.04
8925,9.0
8926,6.94
8927,8.69
8928,17.82
8929,15.09
8930,13.08
8931,15.71
8932,14.91
8933,17.79
8934,14.33
8935,20.51
8936,26.04
8937,29.39
8938,32.05
8939,33.15
8940,37.25
8941,28.93
8942,29.96
8943,22.71
8944,24.95
8945,27.53
8946,43.78
8947,64.59
8948,79.26
8949,87.34
8950,91.68
8951,98.41
8952,105.04
8953,98.28
8954,84.53
8955,70.72
8956,64.12
8957,64.99
8958,61.1
8959,61.59
8960,62.17
8961,65.25
8962,57.94
8963,58.11
8964,58.71
8965,64.41
8966,65.33
8967,61.23
8968,50.77
8969,64.56
8970,92.7
8971,105.26
8972,117.63
8973,118.21
8974,114.22
8975,138.65
8976,148.47
8977,125.57
8978,109.09
8979,102.79
8980,108.47
8981,98.63
8982,94.58
8983,91.5
8984,101.44
8985,101.15
8986,96.4
8987,97.48
8988,90.98
8989,86.21
8990,74.58
8991,64.87
8992,45.41
8993,34.69
8994,28.83
8995,21.45
8996,19.28
8997,14.81
8998,10.91
8999,8.57
9000,10.35
9001,12.73
9002,9.83
9003,8.42
9004,13.11
9005,14.02
9006,21.6
9007,28.1
9008,30.54
9009,35.8
9010,40.06
9011,43.85
9012,42.78
9013,33.7
9014,30.76
9015,30.04
9016,25.83
9017,23.3
9018,22.28
9019,33.94
9020,59.97
9021,73.88
9022,74.09
9023,65.63
9024,64.1
9025,60.16
9026,51.94
9027,49.08
9028,52.39
9029,46.24
9030,47.81
9031,52.65
9032,57.93
9033,61.72
9034,70.67
9035,68.44
9036,61.08
9037,54.87
9038,59.55
9039,52.32
9040,51.29
9041,47.86
9042,46.66
9043,39.06
9044,40.8
9045,44.96
9046,73.37
9047,87.13
9048,89.66
9049,85.52
9050,82.0
9051,80.5
9052,82.21
9053,80.8
9054,75.39
9055,75.78
9056,87.97
9057,88.42
9058,83.87
9059,84.67
9060,85.71
9061,84.21
9062,67.02
9063,58.51
9064,62.3
9065,65.92
9066,74.35
9067,80.46
9068,82.68
9069,74.08
9070,75.66
9071,74.08
9072,76.37
9073,77.83
9074,78.59
9075,67.57
9076,63.16
9077,51.79
9078,47.25
9079,49.42
9080,45.25
9081,46.65
9082,52.19
9083,50.15
9084,46.24
9085,43.22
9086,42.37
9087,39.96
9088,45.02
9089,53.52
9090,67.18
9091,81.49
9092,106.95
9093,105.33
9094,87.43
9095,72.3
9096,64.67
9097,58.74
9098,64.65
9099,62.9
9100,62.63
9101,64.21
9102,57.59
9103,54.8
9104,57.02
9105,60.08
9106,55.13
9107,58.9
9108,53.91
9109,48.5
9110,49.65
9111,47.39
9112,48.17
9113,43.38
9114,53.16
9115,76.87
9116,107.41
9117,104.57
9118,98.01
9119,102.55
9120,101.82
9121,98.08
9122,88.38
9123,86.61
9124,77.32
9125,70.52
9126,59.38
9127,60.64
9128,54.95
9129,53.91
9130,57.94
9131,57.07
9132,49.24
9133,39.16
9134,39.81
9135,41.87
9136,42.32
9137,41.72
9138,48.55
9139,76.47
9140,80.64
9141,74.98
9142,62.48
9143,56.77
9144,45.1
9145,42.75
9146,43.88
9147,36.28
9148,40.89
9149,45.89
9150,41.38
9151,57.04
9152,59.18
9153,62.77
9154,61.54
9155,66.18
9156,69.22
9157,63.53
9158,64.89
9159,64.09
9160,65.35
9161,61.99
9162,77.85
9163,107.38
9164,116.85
9165,120.86
9166,112.25
9167,110.46
9168,104.3
9169,92.71
9170,85.26
9171,80.14
9172,74.89
9173,78.49
9174,82.62
9175,89.1
9176,95.09
9177,91.08
9178,90.8
9179,88.87
9180,94.8
9181,89.59
9182,93.87
9183,93.25
9184,84.14
9185,86.52
9186,117.98
9187,125.29
9188,125.48
9189,127.68
9190,118.74
9191,111.01
9192,113.21
9193,111.34
9194,99.35
9195,87.63
9196,75.75
9197,63.9
9198,68.17
9199,67.71
9200,66.55
9201,62.91
9202,56.35
9203,50.28
9204,52.52
9205,42.05
9206,37.16
9207,34.99
9208,34.28
9209,33.78
9210,55.75
9211,65.78
9212,70.64
9213,67.17
9214,58.6
9215,48.79
9216,50.69
9217,50.69
9218,48.35
9219,43.95
9220,44.09
9221,46.04
9222,46.14
9223,58.92
9224,63.18
9225,67.79
9226,72.07
9227,74.53
9228,75.46
9229,67.46
9230,69.91
9231,62.65
9232,59.31
9233,61.55
9234,55.59
9235,48.67
9236,51.13
9237,52.26
9238,61.7
9239,71.09
9240,78.54
9241,71.48
9242,69.11
9243,68.82
9244,77.12
9245,77.93
9246,75.6
9247,81.23
9248,86.2
9249,84.9
9250,80.42
9251,88.15
9252,94.1
9253,90.08
9254,70.28
9255,65.51
9256,63.58
9257,59.5
9258,56.95
9259,62.05
9260,53.7
9261,56.09
9262,61.93
9263,59.99
9264,77.65
9265,77.42
9266,77.45
9267,68.69
9268,57.78
9269,62.77
9270,56.74
9271,58.55
9272,60.26
9273,61.12
9274,61.41
9275,43.9
9276,30.58
9277,22.35
9278,19.96
9279,15.16
9280,10.82
9281,11.42
9282,13.45
9283,10.59
9284,8.7
9285,12.23
9286,9.85
9287,12.31
9288,14.95
9289,11.78
9290,8.51
9291,6.31
9292,4.81
9293,6.59
9294,14.36
9295,23.16
9296,26.92
9297,28.64
9298,22.36
9299,19.63
9300,20.27
9301,19.48
9302,17.38
9303,17.09
9304,13.29
9305,14.28
9306,15.47
9307,17.83
9308,19.44
9309,16.7
9310,14.82
9311,17.53
9312,17.82
9313,22.86
9314,20.18
9315,21.56
9316,21.71
9317,21.43
9318,27.36
9319,22.89
9320,30.83
9321,38.79
9322,39.14
9323,46.25
9324,43.92
9325,47.81
9326,45.12
9327,39.47
9328,38.85
9329,32.51
9330,39.62
9331,42.48
9332,57.98
9333,50.29
9334,36.47
9335,28.14
9336,21.55
9337,21.09
9338,15.87
9339,11.76
9340,8.84
9341,6.62
9342,4.79
9343,4.73
9344,13.93
9345,12.06
9346,9.14
9347,8.53
9348,7.44
9349,6.04
9350,4.35
9351,3.57
9352,4.72
9353,7.94
9354,13.67
9355,14.54
9356,11.92
9357,17.35
9358,14.61
9359,14.64
9360,13.52
9361,15.79
9362,12.11
9363,11.28
9364,10.08
9365,14.54
9366,11.97
9367,18.89
9368,18.95
9369,17.43
9370,14.24
9371,10.26
9372,11.82
9373,9.94
9374,7.2
9375,14.79
9376,13.24
9377,14.12
9378,18.8
9379,22.35
9380,19.82
9381,19.3
9382,15.9
9383,16.19
9384,17.23
9385,17.52
9386,19.01
9387,14.64
9388,14.07
9389,13.32
9390,22.55
9391,24.37
9392,33.67
9393,36.27
9394,33.05
9395,31.86
9396,28.75
9397,24.95
9398,18.85
9399,15.86
9400,11.61
9401,17.3
9402,13.8
9403,9.94
9404,13.52
9405,13.83
9406,16.44
9407,15.13
9408,17.53
9409,19.27
9410,21.09
9411,21.37
9412,21.14
9413,19.47
9414,23.16
9415,19.7
9416,27.19
9417,32.71
9418,32.45
9419,30.59
9420,28.63
9421,22.82
9422,19.39
9423,23.19
9424,17.87
9425,16.6
9426,19.51
9427,18.61
9428,14.18
9429,14.02
9430,13.07
9431,12.85
9432,12.42
9433,12.44
9434,16.24
9435,16.54
9436,12.57
9437,10.91
9438,9.73
9439,14.34
9440,25.82
9441,29.7
9442,30.13
9443,25.02
9444,18.29
9445,15.25
9446,13.76
9447,14.14
9448,15.22
9449,12.06
9450,19.81
9451,37.33
9452,35.78
9453,37.55
9454,39.0
9455,33.98
9456,27.26
9457,25.06
9458,24.03
9459,26.02
9460,22.71
9461,21.51
9462,22.39
9463,21.41
9464,30.22
9465,27.68
9466,24.87
9467,33.89
9468,28.86
9469,24.03
9470,20.86
9471,18.72
9472,22.55
9473,27.54
9474,28.25
9475,43.51
9476,68.76
9477,77.12
9478,66.45
9479,53.85
9480,47.83
9481,43.46
9482,40.07
9483,44.97
9484,47.55
9485,44.85
9486,49.98
9487,54.08
9488,61.87
9489,67.6
9490,63.49
9491,61.97
9492,58.81
9493,58.81
9494,56.27
9495,56.46
9496,51.57
9497,54.73
9498,60.76
9499,58.11
9500,57.77
9501,62.51
9502,79.43
9503,71.72
9504,70.96
9505,70.31
9506,65.98
9507,60.37
9508,58.37
9509,62.59
9510,62.02
9511,65.85
9512,75.18
9513,80.7
9514,84.42
9515,87.03
9516,87.61
9517,84.07
9518,83.98
9519,79.49
9520,71.58
9521,58.87
9522,59.46
9523,62.75
9524,81.37
9525,85.22
9526,86.48
9527,78.29
9528,73.52
9529,66.07
9530,59.21
9531,60.6
9532,59.11
9533,66.2
9534,70.2
9535,68.63
9536,74.12
9537,84.99
9538,81.49
9539,74.81
9540,73.79
9541,63.41
9542,49.28
9543,37.53
9544,35.34
9545,38.76
9546,42.24
9547,42.94
9548,42.89
9549,49.81
9550,61.41
9551,66.26
9552,62.04
9553,49.31
9554,52.37
9555,52.04
9556,51.1
9557,52.48
9558,49.67
9559,53.73
9560,70.44
9561,81.59
9562,80.5
9563,70.35
9564,62.0
9565,59.58
9566,65.73
9567,62.07
9568,58.03
9569,55.5
9570,54.1
9571,51.11
9572,50.47
9573,49.06
9574,48.6
9575,37.68
9576,29.38
9577,27.58
9578,29.05
9579,25.1
9580,23.07
9581,24.63
9582,25.94
9583,30.47
9584,33.39
9585,32.86
9586,37.43
9587,38.21
9588,42.05
9589,32.18
9590,27.32
9591,24.66
9592,25.27
9593,21.0
9594,21.72
9595,25.79
9596,33.73
9597,29.2
9598,24.17
9599,18.67
9600,19.34
9601,22.03
9602,32.78
9603,30.61
9604,31.03
9605,38.27
9606,39.79
9607,46.66
9608,48.14
9609,44.9
9610,49.73
9611,48.85
9612,38.51
9613,28.22
9614,25.16
9615,18.56
9616,12.99
9617,9.09
9618,7.18
9619,16.67
9620,23.85
9621,19.21
9622,18.91
9623,16.74
9624,14.02
9625,11.17
9626,9.09
9627,15.02
9628,15.14
9629,14.18
9630,30.61
9631,31.47
9632,39.39
9633,45.41
9634,56.72
9635,50.76
9636,50.17
9637,47.46
9638,38.49
9639,27.62
9640,26.81
9641,26.84
9642,21.8
9643,16.25
9644,26.04
9645,21.18
9646,20.37
9647,17.34
9648,14.89
9649,15.8
9650,17.43
9651,17.69
9652,22.31
9653,19.98
9654,16.59
9655,23.38
9656,30.55
9657,42.27
9658,46.58
9659,40.13
9660,32.99
9661,33.1
9662,25.3
9663,25.81
9664,19.9
9665,18.91
9666,18.46
9667,22.84
9668,26.11
9669,27.38
9670,21.23
9671,17.8
9672,16.44
9673,12.92
9674,9.74
9675,7.01
9676,5.48
9677,4.61
9678,9.17
9679,14.01
9680,12.43
9681,18.37
9682,20.5
9683,15.42
9684,10.8
9685,7.56
9686,5.29
9687,3.71
9688,2.59
9689,18.77
9690,17.14
9691,15.59
9692,13.72
9693,17.26
9694,14.1
9695,10.29
9696,8.69
9697,12.12
9698,11.06
9699,15.95
9700,17.49
9701,17.31
9702,19.6
9703,25.28
9704,31.2
9705,31.49
9706,29.87
9707,33.16
9708,25.99
9709,25.24
9710,19.44
9711,14.3
9712,10.46
9713,8.05
9714,8.19
9715,8.14
9716,8.57
9717,6.5
9718,8.31
9719,7.57
9720,12.45
9721,11.32
9722,9.56
9723,7.63
9724,6.57
9725,10.41
9726,12.19
9727,14.7
9728,25.5
9729,22.48
9730,20.14
9731,19.87
9732,26.49
9733,22.85
9734,16.4
9735,17.12
9736,13.0
9737,9.71
9738,10.33
9739,15.61
9740,20.68
9741,29.67
9742,34.1
9743,41.46
9744,48.61
9745,44.5
9746,33.56
9747,37.5
9748,37.92
9749,39.5
9750,37.84
9751,43.03
9752,53.55
9753,47.43
9754,48.83
9755,50.96
9756,52.35
9757,48.65
9758,50.48
9759,44.0
9760,41.09
9761,35.56
9762,35.25
9763,40.48
9764,46.01
9765,45.49
9766,49.34
9767,50.21
9768,49.55
9769,48.9
9770,52.97
9771,46.83
9772,47.37
9773,57.38
9774,66.69
9775,72.79
9776,66.02
9777,62.75
9778,60.12
9779,56.19
9780,51.76
9781,48.95
9782,51.7
9783,63.01
9784,
9785,
9786,
9787,
9788,
9789,
9790,
9791,
9792,76.4
9793,64.09
9794,51.47
9795,43.92
9796,45.63
9797,41.41
9798,37.02
9799,32.41
9800,36.33
9801,34.8
9802,31.8
9803,24.85
9804,51.6
9805,75.93
9806,69.52
9807,63.66
9808,63.51
9809,64.03
9810,75.79
9811,71.06
9812,74.52
9813,93.25
9814,92.06
9815,85.9
9816,87.4
9817,83.58
9818,83.09
9819,85.96
9820,89.48
9821,73.03
9822,62.13
9823,56.31
9824,60.54
9825,61.63
9826,63.56
9827,64.22
9828,60.29
9829,46.76
9830,44.62
9831,46.94
9832,47.55
9833,51.47
9834,49.05
9835,60.65
9836,55.31
9837,55.94
9838,73.06
9839,87.94
9840,94.69
9841,86.26
9842,76.92
9843,72.93
9844,69.94
9845,60.06
9846,61.28
9847,56.72
9848,60.65
9849,64.32
9850,54.97
9851,57.42
9852,56.81
9853,54.98
9854,55.37
9855,55.32
9856,48.32
9857,41.16
9858,38.42
9859,38.54
9860,38.53
9861,41.93
9862,49.38
9863,61.19
9864,65.07
9865,69.21
9866,74.46
9867,71.41
9868,65.9
9869,48.78
9870,36.33
9871,34.67
9872,38.67
9873,48.28
9874,50.34
9875,44.68
9876,33.26
9877,23.46
9878,18.71
9879,18.31
9880,14.9
9881,16.68
9882,27.53
9883,30.17
9884,50.98
9885,59.12
9886,60.46
9887,63.1
9888,60.52
9889,49.56
9890,44.68
9891,50.05
9892,51.94
9893,47.18
9894,35.24
9895,35.95
9896,48.76
9897,56.61
9898,58.78
9899,52.48
9900,53.68
9901,55.42
9902,47.58
9903,44.99
9904,39.44
9905,29.78
9906,28.46
9907,25.78
9908,23.38
9909,20.14
9910,23.85
9911,18.8
9912,20.33
9913,16.34
9914,12.39
9915,9.26
9916,7.16
9917,5.44
9918,5.32
9919,4.12
9920,11.88
9921,10.03
9922,11.08
9923,9.23
9924,21.06
9925,17.97
9926,15.67
9927,11.88
9928,18.84
9929,16.25
9930,12.24
9931,12.91
9932,10.63
9933,8.04
9934,6.38
9935,4.97
9936,9.81
9937,11.12
9938,8.83
9939,6.84
9940,5.93
9941,9.38
9942,13.36
9943,12.7
9944,10.75
9945,12.8
9946,10.6
9947,12.6
9948,9.73
9949,6.81
9950,4.77
9951,12.28
9952,10.21
9953,7.14
9954,5.0
9955,7.01
9956,13.0
9957,11.08
9958,17.24
9959,14.14
9960,12.17
9961,9.52
9962,6.96
9963,5.44
9964,4.6
9965,5.05
9966,14.28
9967,12.97
9968,19.17
9969,15.21
9970,15.31
9971,12.94
9972,9.79
9973,9.71
9974,7.55
9975,5.33
9976,3.73
9977,5.68
9978,15.55
9979,13.82
9980,10.68
9981,12.17
9982,9.74
9983,7.74
9984,5.57
9985,12.2
9986,10.53
9987,12.12
9988,16.51
9989,18.14
9990,14.51
9991,21.98
9992,35.26
9993,34.7
9994,29.14
9995,21.86
9996,16.57
9997,12.14
9998,9.64
9999,7.88
10000,5.99
10001,8.78
10002,7.31
10003,5.55
10004,6.93
10005,7.29
10006,7.99
10007,12.15
10008,13.93
10009,16.63
10010,14.51
10011,14.42
10012,11.53
10013,8.94
10014,11.52
10015,11.97
10016,11.68
10017,15.16
10018,11.78
10019,8.88
10020,8.69
10021,7.44
10022,5.41
10023,3.79
10024,2.65
10025,2.59
10026,4.47
10027,5.86
10028,9.87
10029,13.71
10030,10.9
10031,8.61
10032,8.75
10033,8.0
10034,8.26
10035,8.92
10036,11.47
10037,15.88
10038,13.41
10039,15.8
10040,26.38
10041,29.5
10042,28.0
10043,37.4
10044,40.09
10045,31.59
10046,26.34
10047,19.15
10048,14.18
10049,14.31
10050,10.78
10051,11.04
10052,11.2
10053,13.97
10054,12.16
10055,13.47
10056,13.21
10057,17.65
10058,17.39
10059,13.41
10060,10.94
10061,13.75
10062,14.81
10063,14.19
10064,23.13
10065,21.64
10066,20.26
10067,20.89
10068,16.58
10069,12.49
10070,9.2
10071,6.49
10072,5.74
10073,4.68
10074,7.69
10075,8.88
10076,11.85
10077,9.81
10078,7.74
10079,6.08
10080,8.98
10081,7.13
10082,4.99
10083,3.49
10084,2.44
10085,1.83
10086,1.3
10087,4.14
10088,9.76
10089,9.29
10090,11.0
10091,8.96
10092,8.62
10093,8.28
10094,11.31
10095,8.85
10096,6.19
10097,4.34
10098,8.43
10099,7.81
10100,9.14
10101,7.4
10102,9.89
10103,11.8
10104,15.88
10105,17.1
10106,17.95
10107,20.62
10108,19.52
10109,21.61
10110,22.83
10111,46.33
10112,56.1
10113,60.63
10114,58.11
10115,56.01
10116,61.29
10117,53.95
10118,45.14
10119,46.69
10120,46.27
10121,51.12
10122,54.7
10123,60.45
10124,71.49
10125,80.13
10126,85.35
10127,75.39
10128,64.41
10129,66.95
10130,63.05
10131,63.24
10132,68.69
10133,72.25
10134,57.55
10135,57.83
10136,54.06
10137,51.45
10138,51.42
10139,46.16
10140,46.95
10141,45.52
10142,51.06
10143,40.17
10144,38.89
10145,39.84
10146,43.33
10147,45.5
10148,57.82
10149,69.72
10150,73.92
10151,75.58
10152,75.78
10153,70.54
10154,72.48
10155,72.08
10156,78.03
10157,73.86
10158,67.38
10159,66.2
10160,67.63
10161,58.59
10162,59.87
10163,61.58
10164,59.9
10165,65.41
10166,64.91
10167,53.19
10168,51.71
10169,50.61
10170,52.76
10171,48.16
10172,45.3
10173,39.28
10174,29.29
10175,21.82
10176,16.12
10177,18.71
10178,15.03
10179,21.77
10180,22.0
10181,24.99
10182,30.01
10183,38.8
10184,39.54
10185,38.92
10186,39.58
10187,40.26
10188,34.7
10189,30.81
10190,25.56
10191,26.07
10192,26.63
10193,24.75
10194,24.04
10195,36.26
10196,35.59
10197,39.48
10198,44.31
10199,49.04
10200,47.96
10201,47.4
10202,38.21
10203,36.44
10204,35.81
10205,32.06
10206,33.65
10207,38.09
10208,40.31
10209,34.43
10210,29.2
10211,31.47
10212,39.15
10213,35.6
10214,34.51
10215,32.45
10216,28.42
10217,35.31
10218,31.3
10219,30.86
10220,
10221,28.07
10222,24.87
10223,26.67
10224,28.55
10225,22.86
10226,27.21
10227,25.38
10228,18.65
10229,18.17
10230,14.32
10231,12.3
10232,9.42
10233,17.25
10234,14.23
10235,13.17
10236,10.21
10237,9.19
10238,7.21
10239,5.93
10240,4.67
10241,4.03
10242,10.01
10243,13.01
10244,19.63
10245,21.63
10246,18.1
10247,13.82
10248,17.06
10249,13.86
10250,10.36
10251,9.08
10252,16.05
10253,15.72
10254,12.27
10255,14.92
10256,13.83
10257,11.79
10258,13.36
10259,18.06
10260,17.71
10261,13.55
10262,10.13
10263,7.92
10264,8.02
10265,6.03
10266,5.03
10267,7.15
10268,9.67
10269,9.3
10270,8.18
10271,11.97
10272,11.48
10273,11.06
10274,11.91
10275,23.52
10276,25.12
10277,23.81
10278,23.67
10279,31.51
10280,37.61
10281,39.65
10282,41.05
10283,38.94
10284,41.05
10285,38.38
10286,35.01
10287,25.82
10288,21.01
10289,17.73
10290,12.86
10291,12.14
10292,9.92
10293,15.93
10294,16.27
10295,16.34
10296,20.72
10297,16.19
10298,15.08
10299,17.12
10300,22.41
10301,17.43
10302,17.85
10303,22.0
10304,26.54
10305,30.86
10306,23.5
10307,21.74
10308,18.02
10309,19.23
10310,15.1
10311,14.36
10312,16.04
10313,12.18
10314,12.04
10315,15.79
10316,12.37
10317,10.56
10318,9.81
10319,9.84
10320,7.35
10321,9.23
10322,11.68
10323,9.2
10324,10.78
10325,9.14
10326,14.4
10327,23.99
10328,27.45
10329,26.83
10330,24.18
10331,24.04
10332,19.09
10333,18.52
10334,17.14
10335,17.48
10336,17.56
10337,17.73
10338,14.86
10339,14.51
10340,11.27
10341,21.45
10342,26.78
10343,
10344,28.37
10345,21.61
10346,16.73
10347,13.73
10348,10.41
10349,12.62
10350,12.98
10351,16.77
10352,13.07
10353,18.63
10354,19.56
10355,26.33
10356,32.86
10357,35.18
10358,28.53
10359,21.69
10360,21.68
10361,18.12
10362,17.02
10363,21.99
10364,18.42
10365,18.5
10366,14.94
10367,18.04
10368,19.15
10369,14.69
10370,14.46
10371,12.25
10372,46.96
10373,40.79
10374,34.7
10375,29.37
10376,32.71
10377,33.58
10378,31.76
10379,32.2
10380,34.06
10381,32.05
10382,25.55
10383,30.67
10384,31.6
10385,36.55
10386,46.72
10387,57.85
10388,60.26
10389,60.3
10390,51.96
10391,38.01
10392,33.43
10393,35.97
10394,28.46
10395,28.1
10396,24.55
10397,20.47
10398,19.59
10399,30.43
10400,37.95
10401,36.87
10402,33.2
10403,44.68
10404,51.71
10405,50.97
10406,57.57
10407,70.99
10408,70.85
10409,76.04
10410,80.15
10411,96.4
10412,99.08
10413,93.91
10414,97.88
10415,89.85
10416,86.39
10417,63.14
10418,52.14
10419,45.34
10420,48.84
10421,48.19
10422,43.27
10423,42.67
10424,48.37
10425,52.55
10426,55.64
10427,57.83
10428,69.07
10429,72.1
10430,69.21
10431,49.03
10432,34.57
10433,24.32
10434,18.87
10435,18.87
10436,15.71
10437,12.98
10438,9.82
10439,9.25
10440,13.39
10441,14.36
10442,15.32
10443,12.01
10444,17.29
10445,14.22
10446,11.04
10447,16.98
10448,18.57
10449,15.8
10450,12.29
10451,13.24
10452,14.34
10453,13.96
10454,10.61
10455,7.47
10456,5.23
10457,3.67
10458,6.46
10459,9.25
10460,18.63
10461,17.78
10462,19.42
10463,18.15
10464,16.94
10465,14.81
10466,11.49
10467,11.92
10468,18.35
10469,14.88
10470,16.42
10471,20.14
10472,21.2
10473,25.09
10474,20.49
10475,15.28
10476,11.06
10477,9.12
10478,7.42
10479,7.68
10480,8.92
10481,7.5
10482,14.5
10483,18.84
10484,14.68
10485,20.28
10486,22.72
10487,17.73
10488,23.19
10489,18.43
10490,19.38
10491,21.39
10492,22.47
10493,17.58
10494,13.3
10495,23.74
10496,26.15
10497,22.44
10498,21.69
10499,19.46
10500,21.74
10501,16.9
10502,12.18
10503,8.58
10504,6.01
10505,4.79
10506,8.01
10507,13.7
10508,10.97
10509,14.85
10510,19.03
10511,15.12
10512,13.16
10513,10.3
10514,7.86
10515,8.38
10516,12.91
10517,11.07
10518,15.17
10519,22.94
10520,22.74
10521,19.79
10522,17.88
10523,20.84
10524,18.24
10525,17.42
10526,13.13
10527,12.56
10528,11.81
10529,16.87
10530,18.72
10531,24.8
10532,25.09
10533,23.43
10534,44.91
10535,45.08
10536,34.85
10537,30.15
10538,22.48
10539,19.22
10540,17.67
10541,16.07
10542,16.28
10543,25.37
10544,31.13
10545,35.36
10546,32.81
10547,31.63
10548,30.12
10549,24.37
10550,19.76
10551,16.77
10552,17.07
10553,22.4
10554,22.36
10555,59.23
10556,98.03
10557,107.36
10558,102.56
10559,78.84
10560,65.18
10561,51.33
10562,37.31
10563,32.11
10564,24.48
10565,17.77
10566,20.82
10567,19.17
10568,30.66
10569,31.13
10570,28.47
10571,31.53
10572,34.87
10573,34.77
10574,27.68
10575,23.14
10576,28.98
10577,22.47
10578,23.44
10579,30.49
10580,43.14
10581,55.51
10582,54.9
10583,56.24
10584,62.8
10585,68.57
10586,60.06
10587,54.78
10588,53.57
10589,54.38
10590,54.16
10591,52.07
10592,45.41
10593,53.59
10594,61.18
10595,44.59
10596,31.9
10597,31.32
10598,28.0
10599,21.67
10600,19.56
10601,22.59
10602,25.2
10603,25.76
10604,30.33
10605,26.0
10606,23.13
10607,28.31
10608,28.16
10609,30.46
10610,31.48
10611,31.38
10612,30.25
10613,28.55
10614,29.46
10615,32.58
10616,31.26
10617,35.02
10618,29.5
10619,22.18
10620,15.71
10621,18.6
10622,27.52
10623,27.37
10624,25.56
10625,24.35
10626,24.18
10627,24.33
10628,40.95
10629,49.02
10630,39.57
10631,35.13
10632,30.18
10633,23.3
10634,21.38
10635,22.39
10636,17.53
10637,19.62
10638,23.85
10639,30.4
10640,27.99
10641,25.51
10642,25.12
10643,
10644,25.56
10645,17.99
10646,16.59
10647,12.39
10648,15.23
10649,11.84
10650,27.46
10651,40.74
10652,41.2
10653,39.98
10654,49.49
10655,60.29
10656,45.54
10657,42.85
10658,33.78
10659,38.2
10660,31.81
10661,28.37
10662,28.37
10663,27.81
10664,33.34
10665,46.42
10666,41.64
10667,43.1
10668,37.79
10669,31.37
10670,23.2
10671,17.84
10672,18.23
10673,13.75
10674,20.61
10675,16.95
10676,17.52
10677,28.41
10678,39.7
10679,60.42
10680,71.9
10681,56.58
10682,52.58
10683,37.12
10684,30.39
10685,30.85
10686,30.16
10687,38.47
10688,46.47
10689,41.46
10690,38.7
10691,41.06
10692,39.62
10693,34.05
10694,29.27
10695,25.65
10696,18.74
10697,21.13
10698,28.84
10699,24.1
10700,24.49
10701,33.33
10702,38.42
10703,35.3
10704,35.74
10705,34.31
10706,34.78
10707,37.33
10708,31.07
10709,28.97
10710,31.35
10711,37.97
10712,41.91
10713,37.31
10714,34.49
10715,34.1
10716,35.61
10717,27.46
10718,29.97
10719,25.05
10720,19.89
10721,16.95
10722,19.92
10723,25.72
10724,30.37
10725,26.07
10726,25.09
10727,24.13
10728,20.91
10729,24.01
10730,21.72
10731,17.57
10732,21.92
10733,21.29
10734,26.34
10735,27.27
10736,31.23
10737,28.48
10738,27.17
10739,28.56
10740,30.37
10741,26.17
10742,21.57
10743,15.82
10744,13.92
10745,14.03
10746,21.1
10747,17.44
10748,21.07
10749,30.44
10750,25.98
10751,20.85
10752,20.75
10753,20.02
10754,18.6
10755,16.62
10756,20.72
10757,16.66
10758,21.86
10759,17.72
10760,24.91
10761,24.98
10762,24.99
10763,26.95
10764,34.13
10765,27.49
10766,23.06
10767,18.13
10768,12.93
10769,13.95
10770,13.28
10771,17.87
10772,13.97
10773,15.3
10774,21.96
10775,21.33
10776,17.81
10777,22.07
10778,24.81
10779,26.02
