Index,Kave-PM2.5
30997,40.63
30998,33.3
30999,31.15
31000,28.49
31001,23.57
31002,19.8
31003,16.39
31004,19.76
31005,25.26
31006,25.43
31007,24.28
31008,28.38
31009,31.09
31010,29.21
31011,30.3
31012,32.76
31013,36.84
31014,41.97
31015,42.8
31016,45.8
31017,42.67
31018,36.96
31019,39.28
31020,41.28
31021,34.12
31022,30.25
31023,28.31
31024,27.16
31025,24.9
31026,28.08
31027,24.17
31028,22.44
31029,25.46
31030,28.06
31031,31.84
31032,28.57
31033,46.82
31034,75.12
31035,66.14
31036,52.05
31037,46.32
31038,40.2
31039,42.43
31040,53.19
31041,53.6
31042,44.78
31043,47.4
31044,47.37
31045,40.12
31046,38.59
31047,35.19
31048,28.35
31049,26.48
31050,27.19
31051,23.07
31052,26.0
31053,26.82
31054,26.36
31055,28.35
31056,26.65
31057,25.59
31058,25.13
31059,20.58
31060,20.34
31061,27.42
31062,32.34
31063,34.14
31064,30.85
31065,26.93
31066,26.01
31067,33.69
31068,37.19
31069,33.79
31070,29.29
31071,32.9
31072,35.94
31073,48.94
31074,52.4
31075,35.25
31076,31.02
31077,35.93
31078,40.65
31079,127.66
31080,241.22
31081,209.22
31082,177.53
31083,131.92
31084,121.95
31085,105.56
31086,80.62
31087,67.84
31088,62.22
31089,68.03
31090,70.66
31091,73.2
31092,74.95
31093,71.16
31094,66.38
31095,61.17
31096,51.46
31097,48.95
31098,42.18
31099,34.79
31100,31.89
31101,23.41
31102,18.0
31103,14.35
31104,12.28
31105,12.32
31106,15.22
31107,18.53
31108,13.72
31109,14.5
31110,18.53
31111,21.94
31112,27.13
31113,29.46
31114,32.26
31115,30.76
31116,34.1
31117,31.4
31118,31.74
31119,35.93
31120,33.52
31121,32.11
31122,37.84
31123,44.6
31124,45.48
31125,39.4
31126,39.32
31127,31.16
31128,28.2
31129,32.81
31130,36.86
31131,44.03
31132,40.87
31133,35.25
31134,36.97
31135,38.72
31136,45.07
31137,45.5
31138,45.84
31139,41.14
31140,42.24
31141,39.66
31142,35.54
31143,38.18
31144,37.01
31145,34.9
31146,35.31
31147,37.91
31148,40.23
31149,42.0
31150,63.5
31151,103.18
31152,136.37
31153,141.02
31154,132.72
31155,119.61
31156,112.82
31157,113.4
31158,109.88
31159,105.06
31160,103.62
31161,98.59
31162,87.84
31163,75.96
31164,62.79
31165,58.05
31166,50.18
31167,47.76
31168,49.48
31169,50.3
31170,52.45
31171,51.47
31172,46.15
31173,46.54
31174,44.52
31175,39.61
31176,37.98
31177,36.25
31178,35.1
31179,31.44
31180,28.31
31181,28.97
31182,32.22
31183,32.62
31184,30.55
31185,29.79
31186,29.87
31187,30.77
31188,33.43
31189,29.72
31190,33.09
31191,29.72
31192,23.93
31193,26.5
31194,34.76
31195,36.09
31196,32.08
31197,33.7
31198,37.05
31199,46.19
31200,60.32
31201,55.83
31202,43.53
31203,35.33
31204,29.83
31205,27.21
31206,22.66
31207,21.19
31208,27.98
31209,29.77
31210,25.29
31211,25.39
31212,24.51
31213,26.74
31214,28.66
31215,32.0
31216,30.36
31217,25.49
31218,26.86
31219,30.04
31220,30.91
31221,42.5
31222,57.8
31223,59.93
31224,63.39
31225,69.99
31226,67.05
31227,64.22
31228,64.67
31229,53.76
31230,46.11
31231,45.5
31232,50.88
31233,51.44
31234,51.91
31235,53.73
31236,53.39
31237,46.3
31238,37.77
31239,37.89
31240,37.48
31241,30.94
31242,33.11
31243,31.98
31244,28.51
31245,30.88
31246,34.14
31247,32.83
31248,29.94
31249,28.52
31250,32.59
31251,38.03
31252,36.8
31253,37.8
31254,39.59
31255,40.09
31256,39.76
31257,32.25
31258,28.25
31259,28.64
31260,30.44
31261,26.16
31262,22.75
31263,23.3
31264,25.13
31265,21.71
31266,24.55
31267,24.55
31268,22.8
31269,25.77
31270,25.38
31271,19.47
31272,20.36
31273,21.21
31274,16.19
31275,15.06
31276,18.37
31277,25.76
31278,27.74
31279,21.74
31280,23.43
31281,24.83
31282,18.57
31283,21.62
31284,28.21
31285,25.45
31286,23.59
31287,20.58
31288,19.98
31289,26.12
31290,29.73
31291,27.67
31292,32.35
31293,47.71
31294,50.36
31295,57.24
31296,58.45
31297,46.55
31298,41.36
31299,38.27
31300,47.79
31301,76.64
31302,93.25
31303,96.43
31304,91.04
31305,74.38
31306,54.82
31307,44.26
31308,41.22
31309,32.0
31310,33.13
31311,36.94
31312,35.45
31313,39.44
31314,40.66
31315,38.26
31316,42.69
31317,46.92
31318,53.06
31319,61.87
31320,68.61
31321,69.03
31322,69.25
31323,95.94
31324,148.64
31325,196.77
31326,223.43
31327,221.04
31328,186.74
31329,139.96
31330,98.23
31331,70.3
31332,59.3
31333,51.51
31334,48.92
31335,46.61
31336,41.73
31337,43.66
31338,49.07
31339,46.5
31340,51.16
31341,50.98
31342,41.96
31343,50.09
31344,52.4
31345,44.31
31346,42.0
31347,43.28
31348,52.19
31349,71.73
31350,81.26
31351,76.7
31352,64.06
31353,54.55
31354,49.82
31355,49.39
31356,48.12
31357,42.55
31358,30.9
31359,24.8
31360,25.03
31361,25.45
31362,24.83
31363,25.44
31364,24.41
31365,19.01
31366,16.83
31367,20.71
31368,25.22
31369,25.45
31370,26.77
31371,25.11
31372,31.76
31373,43.23
31374,44.36
31375,43.91
31376,41.87
31377,43.07
31378,37.73
31379,33.49
31380,34.46
31381,33.12
31382,29.23
31383,28.52
31384,30.47
31385,31.49
31386,46.57
31387,61.12
31388,53.63
31389,44.58
31390,36.93
31391,33.69
31392,34.92
31393,37.76
31394,36.64
31395,38.25
31396,35.64
31397,37.85
31398,43.71
31399,38.75
31400,31.41
31401,30.3
31402,25.63
31403,21.17
31404,23.12
31405,25.02
31406,27.79
31407,32.41
31408,29.18
31409,30.54
31410,44.12
31411,50.18
31412,45.69
31413,39.83
31414,31.71
31415,31.97
31416,34.6
31417,35.1
31418,37.44
31419,36.43
31420,41.34
31421,52.16
31422,54.92
31423,52.4
31424,52.15
31425,53.33
31426,50.98
31427,50.66
31428,46.39
31429,39.31
31430,33.65
31431,27.81
31432,27.63
31433,35.64
31434,40.99
31435,44.85
31436,52.76
31437,54.18
31438,50.61
31439,48.84
31440,50.07
31441,40.63
31442,34.41
31443,36.12
31444,36.97
31445,42.01
31446,42.97
31447,40.53
31448,45.72
31449,43.41
31450,35.13
31451,32.38
31452,34.06
31453,32.22
31454,28.99
31455,29.31
31456,31.59
31457,34.17
31458,34.76
31459,44.47
31460,63.94
31461,70.33
31462,77.41
31463,80.19
31464,76.16
31465,72.8
31466,68.78
31467,68.03
31468,62.05
31469,59.67
31470,63.28
31471,72.11
31472,77.33
31473,82.05
31474,78.14
31475,69.72
31476,67.45
31477,69.23
31478,67.54
31479,62.92
31480,61.34
31481,57.92
31482,57.82
31483,68.49
31484,70.9
31485,65.1
31486,64.63
31487,66.25
31488,68.58
31489,67.46
31490,61.91
31491,52.35
31492,46.43
31493,46.72
31494,49.23
31495,50.83
31496,51.15
31497,54.51
31498,57.28
31499,59.53
31500,59.55
31501,57.03
31502,56.06
31503,56.82
31504,52.08
31505,47.43
31506,50.95
31507,55.0
31508,54.9
31509,60.24
31510,67.6
31511,67.7
31512,66.94
31513,65.36
31514,62.12
31515,59.6
31516,58.23
31517,58.83
31518,57.55
31519,59.19
31520,64.99
31521,59.1
31522,53.87
31523,52.28
31524,52.19
31525,47.42
31526,38.92
31527,34.93
31528,30.48
31529,26.25
31530,27.87
31531,26.16
31532,20.07
31533,16.23
31534,19.41
31535,25.45
31536,24.14
31537,21.44
31538,20.13
31539,19.24
31540,19.35
31541,19.49
31542,21.13
31543,20.54
31544,24.5
31545,27.4
31546,25.51
31547,27.67
31548,26.08
31549,26.01
31550,24.91
31551,25.01
31552,26.08
31553,24.17
31554,23.16
31555,19.51
31556,21.84
31557,24.54
31558,26.65
31559,30.46
31560,27.57
31561,22.23
31562,21.79
31563,23.25
31564,24.91
31565,29.74
31566,33.63
31567,32.59
31568,37.72
31569,42.37
31570,46.64
31571,50.65
31572,54.57
31573,54.59
31574,49.24
31575,50.23
31576,51.75
31577,54.94
31578,61.23
31579,60.72
31580,58.02
31581,55.8
31582,53.67
31583,52.98
31584,51.88
31585,44.44
31586,40.46
31587,43.03
31588,40.85
31589,35.03
31590,36.57
31591,36.49
31592,38.87
31593,39.26
31594,38.24
31595,44.57
31596,48.79
31597,46.24
31598,43.71
31599,39.47
31600,41.4
31601,51.2
31602,54.24
31603,55.85
31604,57.08
31605,56.47
31606,57.59
31607,57.88
31608,53.23
31609,50.74
31610,46.33
31611,43.23
31612,44.52
31613,41.82
31614,40.72
31615,42.49
31616,43.38
31617,43.72
31618,45.39
31619,45.47
31620,44.51
31621,45.32
31622,46.04
31623,41.98
31624,39.06
31625,41.52
31626,46.09
31627,44.04
31628,41.74
31629,41.43
31630,39.04
31631,37.18
31632,36.87
31633,34.92
31634,33.02
31635,27.61
31636,21.56
31637,25.83
31638,42.31
31639,55.01
31640,57.03
31641,54.73
31642,47.23
31643,44.09
31644,43.21
31645,
31646,
31647,
31648,
31649,
31650,
31651,
31652,
31653,
31654,
31655,
31656,
31657,
31658,
31659,
31660,36.15
31661,39.12
31662,40.51
31663,40.2
31664,42.16
31665,40.16
31666,40.67
31667,46.74
31668,50.85
31669,45.07
31670,40.04
31671,35.44
31672,35.09
31673,44.8
31674,48.12
31675,43.68
31676,41.25
31677,43.96
31678,41.76
31679,40.95
31680,42.93
31681,40.43
31682,38.09
31683,34.47
31684,30.42
31685,33.71
31686,38.75
31687,39.09
31688,35.89
31689,37.28
31690,35.43
31691,33.36
31692,36.32
31693,30.75
31694,28.65
31695,30.85
31696,26.92
31697,25.32
31698,31.02
31699,36.15
31700,33.86
31701,30.5
31702,28.02
31703,27.9
31704,24.32
31705,20.49
31706,21.98
31707,25.54
31708,23.83
31709,22.86
31710,28.92
31711,32.04
31712,33.97
31713,38.47
31714,33.86
31715,27.89
31716,26.71
31717,26.73
31718,23.25
31719,19.28
31720,16.04
31721,17.77
31722,21.31
31723,20.99
31724,17.52
31725,35.51
31726,75.72
31727,98.41
31728,84.27
31729,61.06
31730,49.19
31731,41.2
31732,37.01
31733,35.0
31734,34.02
31735,32.21
31736,38.07
31737,40.96
31738,42.6
31739,48.07
31740,48.61
31741,39.63
31742,33.81
31743,33.45
31744,32.04
31745,34.38
31746,43.6
31747,47.46
31748,46.89
31749,53.48
31750,61.52
31751,63.44
31752,57.23
31753,47.19
31754,41.73
31755,38.3
31756,33.96
31757,36.63
31758,41.56
31759,40.01
31760,36.97
31761,32.73
31762,33.84
31763,41.88
31764,47.47
31765,43.09
31766,41.27
31767,43.42
31768,40.88
31769,44.44
31770,49.04
31771,47.76
31772,48.3
31773,44.44
31774,43.05
31775,42.02
31776,39.19
31777,33.49
31778,27.29
31779,24.05
31780,26.35
31781,31.37
31782,33.11
31783,
31784,37.16
31785,37.42
31786,37.24
31787,35.87
31788,34.49
31789,32.78
31790,32.85
31791,32.77
31792,31.37
31793,33.0
31794,34.15
31795,33.01
31796,29.74
31797,30.38
31798,30.94
31799,31.21
31800,36.13
31801,35.51
31802,32.5
31803,33.76
31804,35.69
31805,42.31
31806,47.02
31807,46.78
31808,44.7
31809,40.81
31810,39.58
31811,46.47
31812,48.37
31813,40.54
31814,37.54
31815,34.25
31816,33.21
31817,39.65
31818,46.61
31819,44.19
31820,42.39
31821,45.51
31822,45.4
31823,49.3
31824,55.84
31825,62.38
31826,65.92
31827,69.02
31828,69.41
31829,63.41
31830,63.18
31831,63.73
31832,62.67
31833,59.46
31834,50.86
31835,49.52
31836,49.03
31837,43.07
31838,38.83
31839,37.85
31840,35.9
31841,36.96
31842,38.84
31843,37.64
31844,39.5
31845,38.72
31846,32.87
31847,29.04
31848,29.51
31849,31.73
31850,30.44
31851,35.61
31852,38.23
31853,38.6
31854,41.66
31855,46.37
31856,44.06
31857,35.9
31858,30.62
31859,32.17
31860,28.43
31861,24.81
31862,29.03
31863,28.16
31864,20.43
31865,19.34
31866,22.38
31867,25.64
31868,25.48
31869,25.28
31870,26.44
31871,24.68
31872,30.7
31873,34.04
31874,32.15
31875,30.77
31876,34.74
31877,42.09
31878,46.88
31879,46.27
31880,46.6
31881,44.05
31882,39.24
31883,47.4
31884,48.33
31885,42.08
31886,39.27
31887,35.35
31888,32.9
31889,34.63
31890,38.34
31891,39.79
31892,38.75
31893,38.94
31894,43.03
31895,47.73
31896,47.79
31897,42.52
31898,39.17
31899,38.53
31900,36.31
31901,37.89
31902,38.58
31903,33.11
31904,33.67
31905,37.01
31906,34.07
31907,35.52
31908,37.22
31909,33.65
31910,33.81
31911,33.48
31912,32.29
31913,37.01
31914,41.56
31915,40.91
31916,37.49
31917,32.8
31918,30.71
31919,31.97
31920,31.27
31921,33.56
31922,37.71
31923,36.17
31924,36.55
31925,43.29
31926,49.86
31927,49.92
31928,47.79
31929,42.11
31930,39.8
31931,40.31
31932,38.79
31933,37.24
31934,34.8
31935,32.32
31936,33.44
31937,33.72
31938,36.97
31939,40.05
31940,38.45
31941,45.5
31942,54.86
31943,60.39
31944,66.19
31945,61.65
31946,58.72
31947,56.32
31948,50.41
31949,46.67
31950,49.32
31951,51.39
31952,51.97
31953,52.29
31954,50.43
31955,47.35
31956,43.28
31957,42.74
31958,41.45
31959,37.69
31960,34.18
31961,30.66
31962,35.04
31963,40.09
31964,41.05
31965,44.83
31966,50.6
31967,57.07
31968,56.93
31969,51.7
31970,47.53
31971,39.6
31972,35.52
31973,35.47
31974,42.18
31975,43.7
31976,41.13
31977,42.93
31978,34.67
31979,31.19
31980,33.86
31981,34.44
31982,34.81
31983,28.91
31984,24.38
31985,24.26
31986,28.72
31987,38.57
31988,44.07
31989,43.6
31990,45.38
31991,49.69
31992,49.8
31993,47.36
31994,41.26
31995,36.16
31996,33.77
31997,32.36
31998,35.1
31999,36.84
32000,35.13
32001,36.2
32002,33.67
32003,34.22
32004,34.44
32005,31.97
32006,31.47
32007,30.86
32008,31.84
32009,38.32
32010,50.54
32011,57.59
32012,59.4
32013,59.32
32014,61.53
32015,73.64
32016,89.13
32017,91.47
32018,88.9
32019,84.14
32020,70.32
32021,57.99
32022,55.95
32023,59.08
32024,56.32
32025,53.28
32026,47.7
32027,45.73
32028,45.37
32029,43.63
32030,42.57
32031,36.43
32032,38.64
32033,45.62
32034,48.18
32035,50.07
32036,44.35
32037,42.11
32038,51.72
32039,64.25
32040,64.34
32041,53.86
32042,50.29
32043,45.19
32044,38.52
32045,40.17
32046,37.56
32047,34.58
32048,36.78
32049,37.8
32050,42.49
32051,46.67
32052,44.89
32053,41.68
32054,39.04
32055,35.76
32056,32.44
32057,31.17
32058,32.97
32059,35.13
32060,38.12
32061,38.42
32062,40.56
32063,42.75
32064,37.96
32065,30.41
32066,26.2
32067,40.42
32068,52.25
32069,52.96
32070,54.13
32071,50.07
32072,47.02
32073,40.68
32074,38.73
32075,39.7
32076,38.98
32077,39.26
32078,39.35
32079,41.35
32080,41.2
32081,36.8
32082,37.2
32083,47.24
32084,55.63
32085,56.17
32086,53.97
32087,52.65
32088,54.85
32089,49.77
32090,47.49
32091,48.04
32092,41.97
32093,43.17
32094,45.89
32095,43.29
32096,40.09
32097,39.16
32098,37.55
32099,34.69
32100,37.57
32101,38.98
32102,31.67
32103,25.56
32104,27.34
32105,36.14
32106,38.44
32107,34.24
32108,31.26
32109,31.98
32110,39.12
32111,45.98
32112,44.44
32113,39.23
32114,36.81
32115,31.58
32116,29.74
32117,36.28
32118,41.03
32119,40.33
32120,37.84
32121,38.74
32122,38.15
32123,38.65
32124,37.19
32125,37.76
32126,39.58
32127,31.88
32128,30.11
32129,35.43
32130,34.99
32131,34.19
32132,39.98
32133,37.35
32134,35.63
32135,37.0
32136,36.74
32137,40.5
32138,37.77
32139,32.87
32140,29.55
32141,32.91
32142,33.36
32143,32.14
32144,41.48
32145,45.04
32146,41.61
32147,44.28
32148,45.04
32149,39.83
32150,39.01
32151,40.45
32152,42.05
32153,44.86
32154,50.58
32155,53.93
32156,50.32
32157,58.14
32158,61.75
32159,58.07
32160,57.87
32161,54.44
32162,56.38
32163,62.82
32164,62.89
32165,58.63
32166,63.12
32167,62.18
32168,55.12
32169,53.16
32170,49.88
32171,49.84
32172,48.59
32173,44.71
32174,43.85
32175,43.86
32176,51.3
32177,63.74
32178,69.33
32179,69.44
32180,68.33
32181,71.22
32182,71.93
32183,69.86
32184,72.73
32185,69.68
32186,66.79
32187,67.85
32188,67.79
32189,65.31
32190,67.13
32191,65.85
32192,60.23
32193,60.7
32194,61.59
32195,64.59
32196,68.53
32197,65.19
32198,60.23
32199,59.88
32200,59.67
32201,58.43
32202,58.57
32203,60.29
32204,61.61
32205,64.05
32206,65.87
32207,65.62
32208,61.74
32209,60.29
32210,60.85
32211,60.63
32212,62.15
32213,62.1
32214,61.54
32215,68.26
32216,69.76
32217,65.22
32218,69.3
32219,69.49
32220,66.1
32221,66.07
32222,64.4
32223,60.64
32224,59.8
32225,66.61
32226,66.95
32227,60.07
32228,57.54
32229,54.49
32230,55.76
32231,59.77
32232,58.04
32233,51.94
32234,47.34
32235,40.4
32236,39.24
32237,44.1
32238,41.9
32239,40.09
32240,40.47
32241,41.69
32242,44.63
32243,47.46
32244,48.19
32245,45.47
32246,41.44
32247,43.46
32248,50.07
32249,53.73
32250,53.0
32251,47.84
32252,48.97
32253,53.28
32254,53.58
32255,55.53
32256,55.56
32257,52.43
32258,51.63
32259,48.09
32260,47.73
32261,51.54
32262,54.09
32263,62.49
32264,65.79
32265,60.32
32266,59.63
32267,62.81
32268,63.48
32269,60.6
32270,54.46
32271,47.7
32272,47.07
32273,53.56
32274,53.52
32275,50.66
32276,52.02
32277,55.43
32278,57.48
32279,59.31
32280,62.91
32281,58.14
32282,47.69
32283,45.0
32284,44.3
32285,40.71
32286,45.05
32287,48.83
32288,47.01
32289,46.89
32290,48.91
32291,51.47
32292,50.05
32293,49.3
32294,50.43
32295,45.33
32296,37.23
32297,36.09
32298,37.76
32299,35.33
32300,38.28
32301,47.33
32302,51.04
32303,50.9
32304,48.64
32305,42.71
32306,41.21
32307,43.6
32308,40.88
32309,38.94
32310,39.52
32311,40.4
32312,39.79
32313,40.36
32314,44.01
32315,44.91
32316,49.24
32317,49.71
32318,44.08
32319,43.01
32320,40.08
32321,41.06
32322,48.2
32323,55.85
32324,53.94
32325,51.03
32326,54.02
32327,56.34
32328,48.81
32329,38.77
32330,36.96
32331,33.24
32332,31.85
32333,36.22
32334,38.78
32335,37.64
32336,39.64
32337,39.66
32338,37.63
32339,38.73
32340,40.03
32341,34.84
32342,33.02
32343,36.69
32344,38.92
32345,46.37
32346,52.88
32347,50.91
32348,47.65
32349,50.26
32350,51.55
32351,50.32
32352,45.54
32353,45.62
32354,46.36
32355,42.06
32356,44.68
32357,50.75
32358,53.79
32359,66.29
32360,72.55
32361,60.89
32362,55.45
32363,58.39
32364,56.59
32365,47.2
32366,42.22
32367,45.02
32368,41.72
32369,38.29
32370,40.7
32371,39.17
32372,35.64
32373,33.76
32374,34.0
32375,35.58
32376,41.19
32377,40.15
32378,40.73
32379,42.01
32380,42.34
32381,51.03
32382,53.47
32383,46.53
32384,43.0
32385,45.34
32386,42.93
32387,41.85
32388,43.15
32389,40.23
32390,38.29
32391,32.85
32392,32.04
32393,35.93
32394,40.62
32395,38.73
32396,33.23
32397,33.86
32398,29.56
32399,27.38
32400,28.55
32401,28.27
32402,32.81
32403,38.23
32404,41.46
32405,43.5
32406,43.76
32407,47.49
32408,47.05
32409,41.68
32410,43.14
32411,48.07
32412,46.2
32413,41.78
32414,42.25
32415,38.4
32416,31.23
32417,27.93
32418,25.75
32419,25.52
32420,29.0
32421,31.04
32422,31.58
32423,29.44
32424,27.38
32425,31.92
32426,32.62
32427,49.68
32428,63.85
32429,62.66
32430,65.79
32431,61.32
32432,54.97
32433,45.72
32434,35.85
32435,30.36
32436,28.82
32437,25.71
32438,24.66
32439,24.76
32440,23.64
32441,24.5
32442,28.22
32443,35.56
32444,36.6
32445,35.57
32446,36.91
32447,37.91
32448,42.68
32449,41.59
32450,38.01
32451,36.57
32452,33.46
32453,40.61
32454,45.2
32455,42.59
32456,44.95
32457,47.98
32458,42.29
32459,32.38
32460,33.38
32461,37.11
32462,34.83
32463,32.2
32464,27.14
32465,25.21
32466,29.98
32467,35.24
32468,37.32
32469,39.64
32470,39.79
32471,35.24
32472,28.57
32473,25.83
32474,31.97
32475,37.52
32476,44.24
32477,49.54
32478,47.59
32479,47.96
32480,49.59
32481,44.73
32482,35.98
32483,32.66
32484,33.46
32485,31.91
32486,27.74
32487,27.29
32488,31.0
32489,37.04
32490,40.43
32491,40.27
32492,38.84
32493,37.08
32494,35.85
32495,34.4
32496,33.72
32497,34.32
32498,36.76
32499,35.38
32500,37.94
32501,53.64
32502,50.88
32503,38.54
32504,41.59
32505,40.58
32506,33.81
32507,
32508,
32509,
32510,
32511,
32512,
32513,
32514,
32515,
32516,
32517,
32518,
32519,
32520,
32521,
32522,
32523,
32524,
32525,
32526,35.13
32527,37.63
32528,37.72
32529,38.6
32530,34.38
32531,27.89
32532,29.4
32533,28.69
32534,22.57
32535,21.34
32536,22.67
32537,19.28
32538,18.37
32539,20.34
32540,24.25
32541,23.19
32542,18.04
32543,17.89
32544,17.26
32545,17.67
32546,17.6
32547,17.65
32548,18.07
32549,20.09
32550,23.24
32551,23.52
32552,21.31
32553,17.5
32554,16.22
32555,18.76
32556,20.28
32557,20.21
32558,20.93
32559,18.59
32560,13.52
32561,10.69
32562,11.83
32563,14.39
32564,14.09
32565,14.71
32566,16.82
32567,19.16
32568,17.7
32569,16.14
32570,20.32
32571,19.58
32572,14.23
32573,15.3
32574,20.6
32575,19.58
32576,20.84
32577,29.32
32578,28.78
32579,25.1
32580,
32581,
32582,
32583,
32584,
32585,
32586,
32587,
32588,
32589,
32590,
32591,
32592,
32593,
32594,
32595,
32596,
32597,
32598,
32599,
32600,
32601,
32602,
32603,
32604,
32605,
32606,
32607,
32608,
32609,
32610,
32611,
32612,
32613,
32614,
32615,
32616,
32617,
32618,
32619,
32620,
32621,24.0
32622,25.49
32623,35.82
32624,43.7
32625,45.56
32626,44.01
32627,47.1
32628,48.99
32629,46.91
32630,47.48
32631,53.6
32632,59.71
32633,72.46
32634,79.82
32635,74.76
32636,71.71
32637,69.37
32638,63.69
32639,56.8
32640,51.35
32641,43.57
32642,38.13
32643,36.89
32644,37.16
32645,38.88
32646,41.96
32647,39.45
32648,39.0
32649,40.93
32650,40.83
32651,46.11
32652,54.65
32653,51.64
32654,50.47
32655,51.83
32656,49.38
32657,56.72
32658,62.64
32659,61.7
32660,61.22
32661,59.23
32662,55.53
32663,55.74
32664,53.33
32665,51.34
32666,49.49
32667,43.62
32668,37.72
32669,41.09
32670,45.47
32671,46.17
32672,49.22
32673,51.13
32674,48.33
32675,48.34
32676,45.35
32677,39.1
32678,40.85
32679,37.19
32680,36.55
32681,44.72
32682,44.19
32683,41.28
32684,41.99
32685,45.38
32686,48.19
32687,44.49
32688,40.89
32689,38.99
32690,33.74
32691,25.56
32692,25.52
32693,28.4
32694,33.26
32695,35.67
32696,34.11
32697,30.33
32698,26.98
32699,
32700,
32701,
32702,
32703,
32704,
32705,
32706,
32707,
32708,
32709,
32710,
32711,
32712,
32713,
32714,
32715,
32716,27.14
32717,32.85
32718,36.42
32719,36.2
32720,34.9
32721,34.69
32722,32.55
32723,27.37
32724,25.13
32725,25.11
32726,25.93
32727,25.1
32728,26.07
32729,29.07
32730,28.96
32731,30.58
32732,28.73
32733,23.41
32734,26.56
32735,34.13
32736,33.67
32737,29.63
32738,25.93
32739,29.0
32740,28.52
32741,25.41
32742,36.45
32743,43.91
32744,41.02
32745,36.98
32746,32.67
32747,36.31
32748,34.29
32749,30.69
32750,28.25
32751,25.77
32752,26.35
32753,25.95
32754,31.04
32755,37.28
32756,39.01
32757,37.5
32758,37.1
32759,37.19
32760,35.2
32761,34.33
32762,39.17
32763,41.23
32764,42.31
32765,42.56
32766,39.33
32767,39.37
32768,38.54
32769,35.34
32770,31.76
32771,30.07
32772,28.93
32773,28.07
32774,27.69
32775,29.87
32776,29.15
32777,31.35
32778,32.66
32779,31.64
32780,33.7
32781,30.66
32782,25.99
32783,21.06
32784,25.19
32785,28.42
32786,30.51
32787,40.58
32788,52.24
32789,56.36
32790,53.75
32791,53.43
32792,56.92
32793,62.53
32794,57.49
32795,44.05
32796,34.91
32797,33.04
32798,28.32
32799,29.8
32800,32.84
32801,34.96
32802,40.26
32803,42.13
32804,
32805,
32806,
32807,
32808,
32809,
32810,
32811,
32812,
32813,
32814,
32815,
32816,
32817,36.09
32818,32.69
32819,29.24
32820,26.46
32821,28.38
32822,27.83
32823,22.79
32824,20.48
32825,22.15
32826,25.18
32827,29.68
32828,32.35
32829,
32830,
32831,
32832,
32833,
32834,
32835,
32836,93.0
32837,94.62
